playerName,team,rating,region,average_combat_score,kill_deaths,kill_assists_survived_traded,average_damage_per_round,kills_per_round,assists_per_round,first_kills_per_round,first_deaths_per_round,headshot_percentage,clutch_success_percentage,agent,playerCategory
Joanne,MJY.M,0.61,EMEA,139.0,0.59,47.0 %,94.1,0.47,0.17,0.00,0.11,19%,13%,"Astra, Cypher",VCT-Game-Changer
Nahashi,LUA,0.61,EMEA,125.4,0.51,69.0 %,90.6,0.41,0.32,0.05,0.11,33%,11%,"Omen, Brimstone",VCT-Game-Changer
xsa,LXT,0.60,EMEA,125.0,0.54,48.0 %,82.1,0.45,0.12,0.00,0.03,29%,0.0 %,"Omen, Viper",VCT-Game-Changer
Donut,E3S,0.59,EMEA,136.0,0.48,48.0 %,94.5,0.45,0.03,0.00,0.03,23%,0.0 %,Killjoy,VCT-Game-Changer
iSH444,30,0.59,EMEA,166.5,0.52,53.0 %,113.8,0.47,0.20,0.03,0.03,18%,0.0 %,Sova,VCT-Game-Changer
Nia,21,0.59,EMEA,117.0,0.63,43.0 %,72.1,0.48,0.10,0.10,0.05,41%,0.0 %,Skye,VCT-Game-Changer
mayaxyz,35,0.59,EMEA,112.5,0.48,57.0 %,74.0,0.40,0.11,0.03,0.06,31%,10%,"Breach, Sova",VCT-Game-Changer
nina,Nani,0.58,EMEA,135.0,0.50,53.0 %,86.5,0.44,0.17,0.08,0.08,15%,0.0 %,Raze,VCT-Game-Changer
CanhOo,Salt,0.57,EMEA,139.5,0.56,64.0 %,96.4,0.48,0.12,0.05,0.12,19%,0.0 %,Cypher,VCT-Game-Changer
Bqbep,DoeS.C,0.57,EMEA,138.0,0.52,50.0 %,84.1,0.44,0.25,0.11,0.14,19%,0.0 %,"Gekko, Omen",VCT-Game-Changer
Visnetaa,Wyge,0.56,EMEA,136.5,0.57,65.0 %,84.9,0.47,0.42,0.02,0.09,14%,0.0 %,"Breach, Kayo",VCT-Game-Changer
Ninni,OPY.F,0.56,EMEA,154.3,0.63,54.0 %,112.5,0.55,0.11,0.13,0.23,31%,0.0 %,"Raze, Jett",VCT-Game-Changer
miyo,68,0.55,EMEA,137.5,0.52,57.0 %,86.4,0.46,0.19,0.07,0.12,16%,13%,Omen,VCT-Game-Changer
June,CG.GC,0.55,EMEA,144.5,0.65,50.0 %,100.2,0.52,0.08,0.04,0.16,21%,0.0 %,"Cypher, Killjoy",VCT-Game-Changer
zara,68,0.55,EMEA,134.0,0.59,62.0 %,95.8,0.47,0.12,0.10,0.16,25%,0.0 %,"Chamber, Jett, Killjoy",VCT-Game-Changer
ryota,NOVO.GC,0.55,EMEA,143.0,0.53,46.0 %,88.2,0.46,0.13,0.05,0.11,24%,13%,"Sova, Viper",VCT-Game-Changer
bananam1lf,Kaiz,0.55,EMEA,129.5,0.50,44.0 %,81.1,0.44,0.21,0.03,0.09,30%,17%,"Viper, Kayo",VCT-Game-Changer
wewobepbop,34,0.54,EMEA,147.5,0.53,47.0 %,107.5,0.47,0.09,0.09,0.18,14%,20%,"Cypher, Killjoy",VCT-Game-Changer
yeki,33,0.54,EMEA,131.0,0.54,55.0 %,98.3,0.45,0.15,0.00,0.12,29%,10%,"Killjoy, Sage",VCT-Game-Changer
Arshiel,32,0.53,EMEA,174.5,0.57,66.0 %,108.2,0.53,0.22,0.13,0.22,29%,0.0 %,"Phoenix, Jett",VCT-Game-Changer
Yupina,34,0.53,EMEA,159.5,0.56,47.0 %,99.0,0.53,0.12,0.15,0.32,53%,0.0 %,"Raze, Jett",VCT-Game-Changer
YENRU,SWAG,0.53,EMEA,109.0,0.46,38.0 %,69.7,0.41,0.07,0.00,0.10,26%,0.0 %,"Gekko, Breach",VCT-Game-Changer
IKU,31,0.52,EMEA,154.5,0.52,55.0 %,91.5,0.48,0.26,0.16,0.19,26%,0.0 %,"Jett, Skye",VCT-Game-Changer
Sara,29,0.52,EMEA,103.0,0.37,52.0 %,69.9,0.34,0.14,0.07,0.03,15%,0.0 %,"Sova, Omen",VCT-Game-Changer
Raizeen,PCIF,0.51,EMEA,102.5,0.36,56.0 %,64.5,0.31,0.16,0.03,0.13,26%,0.0 %,"Cypher, Breach",VCT-Game-Changer
VojixeN,MadW,0.50,EMEA,119.0,0.45,45.0 %,85.0,0.39,0.06,0.06,0.15,26%,0.0 %,"Cypher, Killjoy",VCT-Game-Changer
Misa,F9,0.50,EMEA,143.0,0.47,65.0 %,88.9,0.45,0.10,0.25,0.10,10%,0.0 %,Raze,VCT-Game-Changer
Egg,60,0.50,EMEA,102.0,0.43,70.0 %,65.1,0.33,0.38,0.05,0.13,9%,0.0 %,"Brimstone, Omen",VCT-Game-Changer
dayl1na,31,0.48,EMEA,137.0,0.46,52.0 %,84.7,0.42,0.23,0.03,0.16,18%,0.0 %,"Breach, Raze",VCT-Game-Changer
Ayuu,TTL,0.48,EMEA,128.0,0.46,57.0 %,80.0,0.43,0.30,0.00,0.20,19%,0.0 %,Omen,VCT-Game-Changer
lngly,31,0.47,EMEA,104.0,0.44,39.0 %,65.2,0.39,0.06,0.03,0.26,28%,0.0 %,Cypher,VCT-Game-Changer
kazemaru,Wild,0.47,EMEA,105.8,0.36,49.0 %,72.0,0.32,0.31,0.04,0.10,17%,0.0 %,"Gekko, Sage, Breach",VCT-Game-Changer
Maya,34,0.47,EMEA,95.0,0.38,47.0 %,65.2,0.35,0.09,0.03,0.03,20%,25%,Gekko,VCT-Game-Changer
zdee,36,0.46,EMEA,111.5,0.41,53.0 %,66.8,0.36,0.36,0.03,0.03,23%,0.0 %,Omen,VCT-Game-Changer
sislanamis,33,0.45,EMEA,114.5,0.39,55.0 %,80.4,0.33,0.15,0.00,0.15,10%,0.0 %,"Sova, Skye",VCT-Game-Changer
niroque,32,0.44,EMEA,128.0,0.48,53.0 %,88.9,0.44,0.06,0.06,0.06,38%,7%,Cypher,VCT-Game-Changer
xXcorpioXx,28,0.43,EMEA,138.5,0.46,43.0 %,85.0,0.46,0.04,0.11,0.21,24%,0.0 %,"Fade, Yoru",VCT-Game-Changer
anezk,(+1),0.43,EMEA,119.0,0.42,63.0 %,84.2,0.37,0.29,0.03,0.15,15%,9%,"Gekko, Sova, Omen",VCT-Game-Changer
sericeu,30,0.43,EMEA,115.0,0.39,43.0 %,78.1,0.37,0.13,0.10,0.10,22%,0.0 %,"Omen, Viper",VCT-Game-Changer
empafi,58,0.42,EMEA,94.7,0.39,48.0 %,69.0,0.33,0.26,0.00,0.09,25%,10%,Gekko,VCT-Game-Changer
MoniOvess,MAD.L,0.42,EMEA,102.0,0.35,50.0 %,64.6,0.31,0.25,0.03,0.08,33%,0.0 %,"Cypher, Kayo",VCT-Game-Changer
alide,LXT,0.41,EMEA,106.5,0.37,58.0 %,73.8,0.33,0.18,0.06,0.15,19%,0.0 %,"Raze, Sova",VCT-Game-Changer
Ch1quita,33,0.40,EMEA,124.5,0.41,64.0 %,78.9,0.36,0.12,0.06,0.15,34%,0.0 %,"Omen, Brimstone",VCT-Game-Changer
Len,39,0.39,EMEA,93.0,0.35,72.0 %,58.5,0.31,0.41,0.00,0.08,28%,14%,"Skye, Fade",VCT-Game-Changer
skar,Wild,0.38,EMEA,130.5,0.39,41.0 %,98.5,0.38,0.14,0.03,0.28,25%,0.0 %,"Cypher, Killjoy",VCT-Game-Changer
Seraphena,NOVO.GC,0.35,EMEA,97.5,0.31,50.0 %,70.5,0.27,0.10,0.00,0.07,24%,0.0 %,"Sova, Gekko",VCT-Game-Changer
Amarneth,NOVO.GC,0.32,EMEA,92.8,0.33,41.0 %,66.9,0.30,0.27,0.05,0.27,28%,0.0 %,"Sage, Skye, Breach",VCT-Game-Changer
Starkista,28,0.28,EMEA,91.0,0.25,39.0 %,52.3,0.25,0.29,0.00,0.04,22%,17%,"Astra, Omen",VCT-Game-Changer
thmariam,28,0.26,EMEA,92.0,0.26,32.0 %,59.9,0.25,0.11,0.00,0.11,13%,0.0 %,"Jett, Viper",VCT-Game-Changer
wambini,32,0.20,EMEA,93.5,0.30,38.0 %,61.7,0.28,0.16,0.09,0.13,26%,0.0 %,"Breach, Kayo",VCT-Game-Changer
ATA,30,0.19,EMEA,74.5,0.21,40.0 %,54.6,0.20,0.17,0.00,0.17,25%,0.0 %,Cypher,VCT-Game-Changer
witch,30,0.19,EMEA,58.5,0.21,30.0 %,42.8,0.20,0.00,0.00,0.23,32%,0.0 %,"Kayo, Sova",VCT-Game-Changer
LuLu,28,0.15,EMEA,60.0,0.18,43.0 %,41.4,0.18,0.21,0.00,0.18,18%,0.0 %,"Skye, Breach",VCT-Game-Changer
Yusin,ALG.GC,0.0,China,215.0,1.13,0.0 %,0.0,0.70,0.36,0.0,0.0,0.0 %,0.0 %,"Viper, Omen",VCT-Game-Changer
JinNy,ALG.GC,0.0,China,188.4,1.29,0.0 %,0.0,0.73,0.55,0.0,0.0,0.0 %,0.0 %,"Fade, Breach",VCT-Game-Changer
Muffyn,ALG.GC,0.0,China,318.8,1.51,0.0 %,0.0,1.10,0.31,0.0,0.0,0.0 %,0.0 %,"Raze, Neon, Jett",VCT-Game-Changer
Laiyin,ALG.GC,0.0,China,242.0,1.42,0.0 %,0.0,0.89,0.39,0.0,0.0,0.0 %,0.0 %,"Brimstone, Cypher",VCT-Game-Changer
1hp,ALG.GC,0.0,China,144.0,0.80,0.0 %,0.0,0.50,0.35,0.0,0.0,0.0 %,0.0 %,"Gekko, Sova",VCT-Game-Changer
bambi,KZ.T,0.0,China,158.0,0.65,0.0 %,0.0,0.49,0.29,0.0,0.0,0.0 %,0.0 %,"Sova, Brimstone",VCT-Game-Changer
alyssa,FSS,0.0,China,205.7,1.02,0.0 %,0.0,0.75,0.16,0.0,0.0,0.0 %,0.0 %,Cypher,VCT-Game-Changer
X1aoWen,68,0.0,China,207.7,1.09,0.0 %,0.0,0.75,0.21,0.0,0.0,0.0 %,0.0 %,"Iso, Breach, Raze",VCT-Game-Changer
7er,68,0.0,China,164.7,0.78,0.0 %,0.0,0.62,0.16,0.0,0.0,0.0 %,0.0 %,"Omen, Gekko",VCT-Game-Changer
Elina,68,0.0,China,155.0,0.57,0.0 %,0.0,0.49,0.19,0.0,0.0,0.0 %,0.0 %,"Neon, Deadlock",VCT-Game-Changer
Alexy,XIP,1.38,Pacific,256.8,1.73,83.0 %,167.7,0.94,0.29,0.14,0.10,26%,11%,"Raze, Jett, Omen",VCT-Game-Changer
shirazi,XIP,1.32,Pacific,231.6,1.59,82.0 %,156.9,0.82,0.34,0.09,0.05,20%,19%,"Killjoy, Viper, Cypher",VCT-Game-Changer
kyosukeG,120,1.29,Pacific,267.0,1.30,70.0 %,186.8,0.93,0.19,0.13,0.08,28%,22%,"Killjoy, Cypher, Jett",VCT-Game-Changer
Cina,42,1.29,Pacific,328.5,1.55,64.0 %,203.5,1.14,0.10,0.33,0.17,28%,0.0 %,Jett,VCT-Game-Changer
Kamiyu,XIP,1.28,Pacific,234.1,1.46,82.0 %,151.9,0.84,0.48,0.07,0.06,33%,32%,"Skye, Omen, Gekko",VCT-Game-Changer
enerii,XIP,1.28,Pacific,271.1,1.46,79.0 %,171.3,0.95,0.26,0.22,0.14,25%,4%,"Reyna, Skye, Gekko",VCT-Game-Changer
elfie,MKS,1.23,Pacific,249.7,1.18,73.0 %,165.2,0.88,0.26,0.12,0.12,28%,20%,"Phoenix, Reyna, Jett",VCT-Game-Changer
natty,CAL.S,1.21,Pacific,291.3,1.30,69.0 %,180.0,1.02,0.12,0.22,0.18,30%,11%,"Jett, Raze",VCT-Game-Changer
Babytz,FSS,1.16,Pacific,231.8,1.21,71.0 %,156.5,0.82,0.27,0.12,0.12,23%,22%,"Phoenix, Cypher, Neon",VCT-Game-Changer
eiei,44,1.15,Pacific,221.5,1.13,64.0 %,145.1,0.77,0.25,0.07,0.07,20%,0.0 %,Gekko,VCT-Game-Changer
katalover,44,1.15,Pacific,234.5,1.09,66.0 %,156.8,0.84,0.14,0.07,0.07,22%,27%,"Cypher, Killjoy",VCT-Game-Changer
Bless,Erit,1.15,Pacific,201.7,1.18,68.0 %,133.5,0.75,0.17,0.09,0.05,37%,23%,"Cypher, Killjoy, Chamber",VCT-Game-Changer
mandu,KZ.T,1.15,Pacific,262.3,1.20,82.0 %,174.5,0.88,0.31,0.21,0.09,23%,11%,"Jett, Yoru, Phoenix",VCT-Game-Changer
Chloettw,QYG,1.14,Pacific,250.7,1.16,79.0 %,160.3,0.81,0.39,0.08,0.07,15%,0.0 %,"Killjoy, Cypher, Clove",VCT-Game-Changer
Kon,SISU,1.14,Pacific,227.6,1.15,74.0 %,156.8,0.79,0.28,0.11,0.08,35%,8%,"Sage, Clove, Sova",VCT-Game-Changer
grahams,SISU,1.14,Pacific,233.9,1.16,75.0 %,150.2,0.81,0.28,0.12,0.12,35%,15%,"Gekko, Skye, Reyna",VCT-Game-Changer
Cendary,NF,1.14,Pacific,288.1,1.10,77.0 %,190.7,0.99,0.37,0.14,0.12,24%,10%,Clove,VCT-Game-Changer
Japips,ACEK,1.14,Pacific,223.6,1.16,73.0 %,155.9,0.83,0.19,0.06,0.11,34%,6%,"Breach, Fade, Sova",VCT-Game-Changer
yuri,NF,1.13,Pacific,224.4,1.12,74.0 %,143.3,0.79,0.28,0.07,0.04,14%,12%,"Clove, Killjoy, Cypher",VCT-Game-Changer
Kohaibi,SMG.GC,1.13,Pacific,222.3,1.14,76.0 %,146.3,0.76,0.29,0.10,0.07,25%,9%,"Brimstone, Sova, Iso",VCT-Game-Changer
Pretzel,FS.P,1.13,Pacific,231.9,1.24,73.0 %,150.3,0.86,0.16,0.11,0.10,30%,12%,"Cypher, Killjoy",VCT-Game-Changer
Micro,LL,1.13,Pacific,245.7,1.13,76.0 %,165.0,0.87,0.20,0.14,0.13,36%,10%,"Omen, Reyna, Jett",VCT-Game-Changer
PIETY,SISU,1.10,Pacific,213.1,1.12,72.0 %,142.1,0.74,0.27,0.09,0.05,30%,15%,"Gekko, Breach, Kayo",VCT-Game-Changer
bittersweet,BIGG.S,1.10,Pacific,144.7,1.21,81.0 %,95.6,0.76,0.43,0.02,0.00,36%,0.0 %,"Viper, Omen",VCT-Game-Changer
JinNy,ALG.GC,1.09,Pacific,199.4,1.03,74.0 %,140.0,0.71,0.37,0.03,0.04,28%,13%,"Omen, Astra, Breach",VCT-Game-Changer
Hanuh,SISU,1.09,Pacific,252.2,1.13,77.0 %,159.6,0.88,0.27,0.14,0.11,20%,13%,"Omen, Raze, Jett",VCT-Game-Changer
Jww,51,1.09,Pacific,220.0,1.00,71.0 %,145.1,0.82,0.20,0.08,0.08,28%,43%,"Jett, Reyna",VCT-Game-Changer
BACON,VIM,1.08,Pacific,200.5,0.93,78.0 %,133.3,0.73,0.41,0.08,0.08,28%,9%,"Breach, Jett",VCT-Game-Changer
Ayumiii,RRQ.K,1.08,Pacific,229.1,1.11,72.0 %,150.5,0.78,0.27,0.16,0.15,22%,18%,"Deadlock, Raze, Yoru",VCT-Game-Changer
annyyuu,LL,1.08,Pacific,224.4,0.99,73.0 %,143.5,0.79,0.47,0.07,0.09,26%,14%,"Brimstone, Clove, Omen",VCT-Game-Changer
zini,4F,1.07,Pacific,209.0,1.08,68.0 %,143.2,0.74,0.32,0.05,0.02,16%,5%,"Kayo, Gekko, Sova",VCT-Game-Changer
minute,41,1.06,Pacific,260.0,1.09,66.0 %,172.6,0.85,0.10,0.32,0.17,28%,50%,Raze,VCT-Game-Changer
Karin,41,1.06,Pacific,270.5,1.00,71.0 %,179.1,0.90,0.32,0.17,0.12,30%,0.0 %,"Killjoy, Reyna",VCT-Game-Changer
Tweeya,(+2),1.06,Pacific,223.9,1.05,73.0 %,147.3,0.79,0.29,0.05,0.10,17%,9%,"Clove, Viper, Raze",VCT-Game-Changer
klangngaiz,153,1.05,Pacific,230.4,1.15,73.0 %,139.9,0.87,0.10,0.18,0.11,30%,14%,"Raze, Jett",VCT-Game-Changer
pp,51,1.04,Pacific,231.0,1.00,63.0 %,140.9,0.78,0.22,0.16,0.12,21%,8%,"Omen, Cypher",VCT-Game-Changer
Rizzy,114,1.04,Pacific,248.5,1.01,75.0 %,167.5,0.82,0.18,0.15,0.14,23%,6%,"Killjoy, Cypher",VCT-Game-Changer
kitkatwc,NE,1.03,Pacific,214.5,1.05,73.0 %,137.2,0.73,0.35,0.10,0.07,24%,12%,"Killjoy, Skye, Cypher",VCT-Game-Changer
lunah,PURR,1.02,Pacific,233.2,1.09,72.0 %,161.9,0.85,0.22,0.10,0.11,34%,6%,"Fade, Sova, Skye",VCT-Game-Changer
bailey,32,1.02,Pacific,222.0,0.93,66.0 %,141.9,0.78,0.16,0.13,0.06,39%,0.0 %,"Gekko, Sova",VCT-Game-Changer
tess,MLT.GC,1.01,Pacific,186.1,0.96,76.0 %,126.4,0.64,0.30,0.06,0.05,34%,19%,"Cypher, Killjoy, Skye",VCT-Game-Changer
Dau,RIMA,1.01,Pacific,227.3,0.96,75.0 %,157.6,0.75,0.29,0.14,0.12,17%,10%,Raze,VCT-Game-Changer
pannyx,BMG,1.01,Pacific,191.8,0.97,71.0 %,128.0,0.69,0.29,0.05,0.05,31%,12%,"Fade, Brimstone, Omen",VCT-Game-Changer
Alluka,RRQ.K,1.00,Pacific,182.2,0.94,74.0 %,116.0,0.64,0.50,0.06,0.05,23%,10%,"Sage, Breach, Brimstone",VCT-Game-Changer
MicroBrilk,MorJ,1.00,Pacific,220.5,0.97,71.0 %,138.0,0.78,0.22,0.15,0.07,15%,22%,"Sova, Phoenix",VCT-Game-Changer
Muffyn,ALG.GC,1.00,Pacific,239.4,1.03,71.0 %,163.7,0.82,0.22,0.21,0.19,18%,14%,"Jett, Raze",VCT-Game-Changer
Bugsy,(+1),0.99,Pacific,203.8,0.98,70.0 %,128.5,0.75,0.36,0.08,0.09,31%,5%,"Brimstone, Viper, Omen",VCT-Game-Changer
izze,NF,0.99,Pacific,198.2,1.00,70.0 %,135.7,0.67,0.22,0.09,0.05,20%,22%,"Gekko, Killjoy, Cypher",VCT-Game-Changer
Angela,NF,0.99,Pacific,234.6,1.04,68.0 %,154.0,0.78,0.23,0.19,0.23,17%,32%,"Raze, Jett",VCT-Game-Changer
Tara,XIP,0.99,Pacific,171.1,1.08,77.0 %,111.5,0.61,0.40,0.06,0.06,26%,24%,"Omen, Cypher, Killjoy",VCT-Game-Changer
Rice,RIMA,0.98,Pacific,189.6,0.87,72.0 %,124.4,0.63,0.38,0.12,0.09,27%,10%,"Breach, Skye, Yoru",VCT-Game-Changer
Sampphire,MLT.GC,0.98,Pacific,173.9,0.93,69.0 %,123.9,0.64,0.27,0.03,0.06,28%,18%,"Viper, Sova, Gekko",VCT-Game-Changer
Poly,SISU,0.97,Pacific,185.9,0.96,72.0 %,123.7,0.65,0.34,0.07,0.10,31%,19%,"Viper, Iso, Omen",VCT-Game-Changer
Makchin,BAS.K,0.97,Pacific,232.6,0.95,65.0 %,148.5,0.77,0.17,0.17,0.21,23%,23%,"Reyna, Raze, Jett",VCT-Game-Changer
rosey,NE,0.97,Pacific,180.7,0.95,75.0 %,116.9,0.64,0.40,0.09,0.08,22%,16%,"Omen, Viper",VCT-Game-Changer
Felce,NE,0.97,Pacific,201.6,1.01,75.0 %,132.8,0.75,0.26,0.06,0.04,33%,20%,"Sova, Gekko, Fade",VCT-Game-Changer
Jia,BOBA,0.97,Pacific,176.9,0.85,68.0 %,118.7,0.61,0.36,0.09,0.09,32%,14%,"Omen, Viper",VCT-Game-Changer
1001,ASAP,0.97,Pacific,215.0,0.95,71.0 %,141.9,0.76,0.39,0.05,0.07,26%,12%,"Omen, Brimstone, Clove",VCT-Game-Changer
sawamura,SISU,0.97,Pacific,207.9,1.02,70.0 %,134.4,0.74,0.18,0.15,0.13,38%,18%,"Raze, Jett, Neon",VCT-Game-Changer
Twirly,PURR,0.96,Pacific,200.0,0.95,63.0 %,141.1,0.71,0.22,0.08,0.11,27%,15%,"Killjoy, Reyna, Viper",VCT-Game-Changer
hannie,51,0.96,Pacific,167.3,0.81,67.0 %,110.1,0.59,0.29,0.02,0.04,28%,0.0 %,"Sova, Fade, Gekko",VCT-Game-Changer
celeste,92,0.96,Pacific,206.8,0.91,66.0 %,142.1,0.70,0.18,0.13,0.13,21%,17%,"Raze, Reyna",VCT-Game-Changer
lumieexy,Leva,0.96,Pacific,190.2,0.91,67.0 %,118.8,0.68,0.25,0.04,0.05,23%,13%,Gekko,VCT-Game-Changer
DelBisky,BOBA,0.96,Pacific,203.6,0.95,70.0 %,131.9,0.70,0.29,0.11,0.09,26%,12%,"Raze, Jett, Clove",VCT-Game-Changer
biubiu,SZE,0.96,Pacific,183.4,0.93,67.0 %,126.1,0.64,0.18,0.04,0.08,23%,21%,Killjoy,VCT-Game-Changer
Tinkerbell,44,0.95,Pacific,199.5,0.82,61.0 %,131.3,0.64,0.25,0.16,0.09,13%,20%,"Raze, Neon",VCT-Game-Changer
KEI,73,0.95,Pacific,195.0,0.92,71.0 %,133.2,0.63,0.19,0.10,0.08,25%,7%,Killjoy,VCT-Game-Changer
Coyote,NE,0.95,Pacific,229.4,1.00,69.0 %,148.6,0.79,0.14,0.27,0.21,28%,17%,"Raze, Jett",VCT-Game-Changer
eluwu,PURR,0.95,Pacific,214.2,0.97,66.0 %,139.2,0.75,0.16,0.16,0.21,27%,14%,"Raze, Jett",VCT-Game-Changer
shina,4F,0.95,Pacific,182.9,0.91,65.0 %,126.9,0.65,0.16,0.12,0.10,29%,19%,"Chamber, Cypher, Killjoy",VCT-Game-Changer
starriebun,SISU,0.94,Pacific,177.4,0.88,74.0 %,112.7,0.62,0.43,0.06,0.05,22%,16%,"Omen, Viper, Brimstone",VCT-Game-Changer
Rudys,NE,0.94,Pacific,160.4,0.81,78.0 %,107.0,0.55,0.54,0.02,0.03,23%,13%,"Breach, Skye, Sova",VCT-Game-Changer
Newky,Baby,0.94,Pacific,208.2,0.97,68.0 %,136.6,0.74,0.21,0.12,0.16,33%,21%,"Yoru, Reyna, Phoenix",VCT-Game-Changer
CaspeR,PURR,0.93,Pacific,170.2,0.87,72.0 %,112.4,0.61,0.39,0.05,0.10,28%,2%,"Sova, Omen, Skye",VCT-Game-Changer
Mikkasie,Live,0.93,Pacific,202.0,0.74,76.0 %,145.8,0.63,0.51,0.05,0.10,30%,33%,"Omen, Raze",VCT-Game-Changer
olulu,THE.K,0.92,Pacific,193.7,0.80,56.0 %,123.9,0.70,0.24,0.04,0.11,31%,9%,"Skye, Breach",VCT-Game-Changer
ArinJi,(+1),0.92,Pacific,208.8,0.89,69.0 %,143.8,0.71,0.22,0.13,0.13,21%,24%,"Raze, Gekko, Omen",VCT-Game-Changer
kenhlong,44,0.91,Pacific,173.5,0.85,61.0 %,112.5,0.64,0.20,0.09,0.05,41%,100%,Viper,VCT-Game-Changer
Aisling,THE.K,0.91,Pacific,175.4,0.88,72.0 %,113.0,0.61,0.37,0.04,0.09,19%,24%,"Killjoy, Sova, Skye",VCT-Game-Changer
dwepii,Leva,0.90,Pacific,173.0,0.87,62.0 %,118.8,0.65,0.21,0.12,0.14,18%,6%,"Viper, Cypher",VCT-Game-Changer
mmoopingx,FS.P,0.90,Pacific,141.9,0.77,72.0 %,99.1,0.54,0.35,0.05,0.09,25%,16%,"Fade, Sova, Viper",VCT-Game-Changer
Envious,MLT.GC,0.90,Pacific,204.2,0.85,66.0 %,134.8,0.68,0.30,0.11,0.17,25%,16%,"Harbor, Jett, Omen",VCT-Game-Changer
Sachi,79,0.89,Pacific,188.0,0.88,71.0 %,130.6,0.65,0.16,0.10,0.11,25%,0.0 %,Jett,VCT-Game-Changer
babykiwii,Hype,0.89,Pacific,188.3,0.86,61.0 %,128.5,0.66,0.11,0.12,0.11,23%,11%,"Killjoy, Cypher",VCT-Game-Changer
Naturale,BIGG.S,0.89,Pacific,145.7,0.86,75.0 %,87.5,0.65,0.30,0.09,0.14,35%,0.0 %,"Sova, Breach, Jett",VCT-Game-Changer
CombatBby,CAL.S,0.88,Pacific,175.0,0.89,61.0 %,113.8,0.63,0.18,0.08,0.16,28%,25%,"Killjoy, Cypher, Sage",VCT-Game-Changer
nenuay,FS.P,0.88,Pacific,170.8,0.82,79.0 %,108.9,0.66,0.43,0.07,0.07,34%,11%,"Omen, Clove",VCT-Game-Changer
QiQi,Ay,0.88,Pacific,183.9,0.91,70.0 %,126.3,0.65,0.23,0.04,0.11,23%,30%,"Killjoy, Viper",VCT-Game-Changer
AhMei,LL,0.88,Pacific,202.7,0.83,70.0 %,142.4,0.68,0.32,0.12,0.12,25%,20%,"Breach, Skye, Viper",VCT-Game-Changer
Cakey,RIMA,0.88,Pacific,205.8,0.88,63.0 %,133.9,0.70,0.17,0.16,0.21,22%,11%,"Raze, Jett",VCT-Game-Changer
Lizchaaan,NYX,0.87,Pacific,202.3,0.86,67.0 %,132.4,0.69,0.21,0.16,0.06,22%,14%,"Jett, Raze, Kayo",VCT-Game-Changer
Jelerak,(+5),0.87,Pacific,175.7,0.81,70.0 %,108.2,0.59,0.38,0.10,0.13,17%,20%,"Kayo, Brimstone, Sage",VCT-Game-Changer
capybara,BIGG.S,0.87,Pacific,173.8,0.84,76.0 %,103.4,0.70,0.21,0.13,0.09,28%,10%,"Jett, Raze",VCT-Game-Changer
shirah0sh1,RG,0.87,Pacific,189.7,0.84,62.0 %,125.7,0.68,0.19,0.08,0.13,31%,18%,"Killjoy, Reyna, Cypher",VCT-Game-Changer
Mimo,230,0.86,Pacific,170.1,0.83,66.0 %,117.7,0.59,0.14,0.04,0.05,22%,9%,"Killjoy, Cypher",VCT-Game-Changer
Freyaaa,41,0.86,Pacific,160.0,0.77,63.0 %,105.0,0.56,0.32,0.10,0.05,20%,33%,Cypher,VCT-Game-Changer
Amy,PURR,0.86,Pacific,160.7,0.85,68.0 %,99.8,0.57,0.25,0.02,0.08,23%,38%,"Viper, Breach, Gekko",VCT-Game-Changer
zaza,37,0.85,Pacific,246.0,0.94,51.0 %,151.4,0.78,0.11,0.16,0.22,7%,0.0 %,Raze,VCT-Game-Changer
Tu,Tu,0.85,Pacific,169.5,0.82,58.0 %,114.9,0.64,0.17,0.10,0.21,15%,14%,Jett,VCT-Game-Changer
Tub,DVT,0.85,Pacific,186.1,0.84,71.0 %,128.0,0.67,0.25,0.09,0.11,26%,17%,"Gekko, Omen, Raze",VCT-Game-Changer
Akemi,Leva,0.85,Pacific,152.4,0.73,70.0 %,100.8,0.53,0.38,0.07,0.04,14%,0.0 %,"Brimstone, Omen",VCT-Game-Changer
cr0w,79,0.84,Pacific,203.3,0.88,73.0 %,134.5,0.71,0.19,0.15,0.08,31%,17%,"Raze, Reyna",VCT-Game-Changer
Marpandyz,(+2),0.84,Pacific,171.8,0.83,65.0 %,110.3,0.60,0.27,0.08,0.07,17%,10%,"Sova, Skye, Fade",VCT-Game-Changer
jayjibjib,44,0.84,Pacific,204.0,0.76,57.0 %,127.1,0.59,0.27,0.11,0.16,7%,0.0 %,"Cypher, Killjoy",VCT-Game-Changer
Kathrina,(+1),0.84,Pacific,178.7,0.75,67.0 %,114.1,0.59,0.33,0.04,0.11,15%,15%,"Gekko, Skye, Sova",VCT-Game-Changer
Kachow,DVT,0.84,Pacific,180.1,0.80,61.0 %,126.0,0.62,0.24,0.08,0.15,23%,9%,"Omen, Reyna, Breach",VCT-Game-Changer
Ivory,RH,0.84,Pacific,197.4,0.86,70.0 %,129.3,0.68,0.22,0.18,0.20,22%,16%,"Sova, Chamber, Omen",VCT-Game-Changer
Heather,120,0.84,Pacific,161.5,0.80,65.0 %,104.9,0.62,0.27,0.03,0.09,31%,4%,"Sova, Skye, Breach",VCT-Game-Changer
